GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1500000US440030214012,440030214012,"Block Group 2, Census Tract 214.01, Kent County, Rhode Island",838
1500000US440030214013,440030214013,"Block Group 3, Census Tract 214.01, Kent County, Rhode Island",1196
1500000US440030214021,440030214021,"Block Group 1, Census Tract 214.02, Kent County, Rhode Island",1711
1500000US440030214022,440030214022,"Block Group 2, Census Tract 214.02, Kent County, Rhode Island",746
1500000US440030214023,440030214023,"Block Group 3, Census Tract 214.02, Kent County, Rhode Island",1203
1500000US440030215011,440030215011,"Block Group 1, Census Tract 215.01, Kent County, Rhode Island",739
1500000US440030215012,440030215012,"Block Group 2, Census Tract 215.01, Kent County, Rhode Island",1080
1500000US440030215013,440030215013,"Block Group 3, Census Tract 215.01, Kent County, Rhode Island",810
1500000US440030215014,440030215014,"Block Group 4, Census Tract 215.01, Kent County, Rhode Island",565
1500000US440030215021,440030215021,"Block Group 1, Census Tract 215.02, Kent County, Rhode Island",1022
1500000US440030215022,440030215022,"Block Group 2, Census Tract 215.02, Kent County, Rhode Island",966
1500000US440030215023,440030215023,"Block Group 3, Census Tract 215.02, Kent County, Rhode Island",1320
1500000US440030215024,440030215024,"Block Group 4, Census Tract 215.02, Kent County, Rhode Island",978
1500000US440030216001,440030216001,"Block Group 1, Census Tract 216, Kent County, Rhode Island",826
1500000US440030216002,440030216002,"Block Group 2, Census Tract 216, Kent County, Rhode Island",700
1500000US440030217001,440030217001,"Block Group 1, Census Tract 217, Kent County, Rhode Island",1093
1500000US440030217002,440030217002,"Block Group 2, Census Tract 217, Kent County, Rhode Island",832
1500000US440030217003,440030217003,"Block Group 3, Census Tract 217, Kent County, Rhode Island",1016
1500000US440030217004,440030217004,"Block Group 4, Census Tract 217, Kent County, Rhode Island",851
1500000US440030217005,440030217005,"Block Group 5, Census Tract 217, Kent County, Rhode Island",1060
1500000US440030218001,440030218001,"Block Group 1, Census Tract 218, Kent County, Rhode Island",2604
1500000US440030218002,440030218002,"Block Group 2, Census Tract 218, Kent County, Rhode Island",1540
1500000US440030219011,440030219011,"Block Group 1, Census Tract 219.01, Kent County, Rhode Island",807
1500000US440030219012,440030219012,"Block Group 2, Census Tract 219.01, Kent County, Rhode Island",996
1500000US440030219013,440030219013,"Block Group 3, Census Tract 219.01, Kent County, Rhode Island",527
1500000US440030219014,440030219014,"Block Group 4, Census Tract 219.01, Kent County, Rhode Island",1271
1500000US440030219021,440030219021,"Block Group 1, Census Tract 219.02, Kent County, Rhode Island",1068
1500000US440030219022,440030219022,"Block Group 2, Census Tract 219.02, Kent County, Rhode Island",896
1500000US440030219023,440030219023,"Block Group 3, Census Tract 219.02, Kent County, Rhode Island",763
1500000US440030219031,440030219031,"Block Group 1, Census Tract 219.03, Kent County, Rhode Island",1757
1500000US440030219032,440030219032,"Block Group 2, Census Tract 219.03, Kent County, Rhode Island",672
1500000US440030219033,440030219033,"Block Group 3, Census Tract 219.03, Kent County, Rhode Island",1558
1500000US440030220001,440030220001,"Block Group 1, Census Tract 220, Kent County, Rhode Island",1751
1500000US440030220002,440030220002,"Block Group 2, Census Tract 220, Kent County, Rhode Island",299
1500000US440030220003,440030220003,"Block Group 3, Census Tract 220, Kent County, Rhode Island",1310
1500000US440030221001,440030221001,"Block Group 1, Census Tract 221, Kent County, Rhode Island",2462
1500000US440030221002,440030221002,"Block Group 2, Census Tract 221, Kent County, Rhode Island",910
1500000US440030221003,440030221003,"Block Group 3, Census Tract 221, Kent County, Rhode Island",1151
1500000US440030221004,440030221004,"Block Group 4, Census Tract 221, Kent County, Rhode Island",992
1500000US440030222011,440030222011,"Block Group 1, Census Tract 222.01, Kent County, Rhode Island",1303
1500000US440030222012,440030222012,"Block Group 2, Census Tract 222.01, Kent County, Rhode Island",1594
1500000US440030222013,440030222013,"Block Group 3, Census Tract 222.01, Kent County, Rhode Island",1549
1500000US440030222014,440030222014,"Block Group 4, Census Tract 222.01, Kent County, Rhode Island",786
1500000US440030222015,440030222015,"Block Group 5, Census Tract 222.01, Kent County, Rhode Island",1567
1500000US440030222021,440030222021,"Block Group 1, Census Tract 222.02, Kent County, Rhode Island",770
1500000US440030222022,440030222022,"Block Group 2, Census Tract 222.02, Kent County, Rhode Island",1677
1500000US440030222023,440030222023,"Block Group 3, Census Tract 222.02, Kent County, Rhode Island",1136
1500000US440030223001,440030223001,"Block Group 1, Census Tract 223, Kent County, Rhode Island",747
1500000US440030223002,440030223002,"Block Group 2, Census Tract 223, Kent County, Rhode Island",1238
1500000US440030223003,440030223003,"Block Group 3, Census Tract 223, Kent County, Rhode Island",891
1500000US440030223004,440030223004,"Block Group 4, Census Tract 223, Kent County, Rhode Island",1291
1500000US440030224001,440030224001,"Block Group 1, Census Tract 224, Kent County, Rhode Island",1056
1500000US440030224002,440030224002,"Block Group 2, Census Tract 224, Kent County, Rhode Island",1070
1500000US440039800001,440039800001,"Block Group 1, Census Tract 9800, Kent County, Rhode Island",3
