56481981,56482077,2.509350
56481981,56482078,2.943122
56481981,56482079,3.266540
56481981,56482080,2.478367
56481981,56482081,2.997061
56481981,56482082,3.457330
56481981,56482083,3.000154
56481981,56482084,3.211771
56481981,56482085,2.157957
56481981,56482086,2.699914
56481981,56482087,2.100053
56481981,56482088,4.597669
56481981,56482089,3.780748
56481981,56482090,3.665526
56481981,56482091,4.081868
56481981,56482092,4.879876
56481981,56482093,3.754217
56481981,56482094,3.361201
56481981,56482095,4.445631
56481981,56482096,3.966796
56481981,56482097,4.286382
56481981,56482098,2.467376
56481981,56482099,2.607773
56481981,56482100,2.422377
56481981,56482101,2.973721
56481981,56482102,2.993629
56481981,56482103,3.644621
56481981,56482104,3.795462
56481981,56482105,3.481537
56481981,56482106,3.590970
56481981,56482107,4.136195
56481981,56482108,3.926841
56481981,56482109,4.252655
56481981,56482110,4.534353
56481981,56482111,4.531045
56481981,56482112,5.624557
56481981,56482113,5.734896
56481981,56482114,5.225676
56481981,56482115,4.771007
56481981,56482116,5.742982
56481981,56482117,5.058927
56481981,56482118,5.569039
56481981,56482119,5.422696
56481981,56482120,4.776886
56481981,56482121,3.871315
56481981,56482122,4.442466
56481981,56482123,4.745615
56481981,56482124,5.396789
56481981,56482125,4.636288
56481981,56482126,4.899141
56481981,56482127,5.240909
56481981,56482128,5.638532
56481981,56482129,5.548794
56481981,56482130,5.547194
56481981,56482131,5.942120
56481981,56482132,6.245389
56481981,56482133,6.841375
56481981,56482134,5.156834
56481981,56482135,5.125650
56481981,56482136,5.922073
56481981,56482137,5.738752
56481981,56482138,7.037985
56481982,56481989,6.255935
56481982,56481990,6.241518
56481982,56481991,5.764650
56481982,56481992,5.546359
56481982,56481993,5.198342
56481982,56481994,4.902971
56481982,56481995,4.521318
56481982,56481996,3.787747
56481982,56481997,3.107092
56481982,56481998,3.739752
56481982,56481999,3.961179
56481982,56482000,8.228280
56481982,56482001,6.571734
56481982,56482002,6.584478
56481982,56482003,6.881949
56481982,56482004,6.470620
56481982,56482005,6.278951
56481982,56482006,5.843180
56481982,56482007,5.765671
56481982,56482008,5.625088
56481982,56482009,6.303805
56481982,56482010,5.604214
56481982,56482011,5.817069
56481982,56482012,6.791573
56481982,56482013,6.270395
56481982,56482014,6.144404
56481982,56482015,5.788659
56481982,56482016,5.114748
56481982,56482017,4.986450
56481982,56482018,5.000713
56481982,56482019,5.648939
56481982,56482020,5.297050
56481982,56482021,4.869051
56481982,56482022,5.347311
56481982,56482023,4.276398
56481982,56482024,4.210380
56481982,56482025,5.119728
56481982,56482026,4.184144
56481982,56482027,4.377069
56481982,56482028,5.965034
56481982,56482029,5.691794
56481982,56482030,5.442750
56481982,56482031,4.925474
56481982,56482032,5.338439
56481982,56482033,5.220579
56481982,56482034,4.138788
56481982,56482035,4.859350
56481982,56482036,4.514706
56481982,56482037,4.395534
56481982,56482038,5.621323
56481982,56482039,5.001310
56481982,56482040,5.038881
56481982,56482041,6.063267
56481982,56482042,5.104825
56481982,56482043,6.174624
56481982,56482044,2.246384
56481982,56482045,1.746915
56481982,56482046,1.917880
56481982,56482047,1.571745
56481982,56482048,2.190408
56481982,56482049,3.032035
56481982,56482050,3.988079
56481982,56482051,3.525769
56481982,56482052,2.584211
56481982,56482053,1.930325
56481982,56482054,1.715557
56481982,56482055,1.556866
56481982,56482056,2.279941
56481982,56482057,2.275393
56481982,56482058,3.034546
56481982,56482059,2.608227
56481982,56482060,1.811933
56481982,56482061,1.031687
56481982,56482062,1.505608
56481982,56482063,0.382837
56481982,56482064,0.002253
56481982,56482065,1.005681
56481982,56482066,1.742071
56481982,56482067,1.435841
56481982,56482068,0.888583
56481982,56482069,1.746044
56481982,56482070,2.253329
56481982,56482071,2.493924
56481982,56482072,1.933833
56481982,56482073,1.565251
56481982,56482074,1.536614
56481982,56482075,0.507114
56481982,56482076,0.628277
56481982,56482077,1.353093
56481982,56482078,4.240435
56481982,56482079,3.931055
56481982,56482080,3.436552
56481982,56482081,3.424690
56481982,56482082,3.598133
56481982,56482083,3.148154
56481982,56482084,3.286833
56481982,56482085,3.013550
56481982,56482086,3.058506
56481982,56482087,2.585087
56481982,56482088,4.661507
56481982,56482089,3.845834
56481982,56482090,3.729364
56481982,56482091,4.145706
56481982,56482092,4.943713
56481982,56482093,3.818054
56481982,56482094,3.425039
56481982,56482095,4.507118
56481982,56482096,4.030634
56481982,56482097,4.347870
56481982,56482098,2.511077
56481982,56482099,2.245282
56481982,56482100,2.471039
56481982,56482101,3.022383
56481982,56482102,2.901381
56481982,56482103,3.552373
56481982,56482104,3.796784
56481982,56482105,3.543025
56481982,56482106,3.639633
56481982,56482107,4.184857
56481982,56482108,3.975504
56481982,56482109,4.301317
56481982,56482110,4.583015
56481982,56482111,4.579708
56481982,56482112,5.688394
56481982,56482113,5.796383
56481982,56482114,5.287164
56481982,56482115,4.832494
56481982,56482116,5.804470
56481982,56482117,5.120414
56481982,56482118,5.630527
56481982,56482119,5.484184
56481982,56482120,4.825549
56481982,56482121,3.779068
56481982,56482122,4.350217
56481982,56482123,4.653367
56481982,56482124,5.304540
56481982,56482125,4.585676
56481982,56482126,4.947803
56481982,56482127,5.289572
56481982,56482128,5.687194
56481982,56482129,5.531893
56481982,56482130,5.454945
56481982,56482131,5.990783
56481982,56482132,6.228488
56481982,56482133,6.890038
56481982,56482134,5.205496
56481982,56482135,5.174312
56481982,56482136,5.970735
56481982,56482137,5.787415
56481982,56482138,7.086647
56481983,56481989,6.258895
56481983,56481990,5.816251
56481983,56481991,5.797163
56481983,56481992,5.064310
56481983,56481993,5.433053
56481983,56481994,5.225443
56481983,56481995,4.843790
56481983,56481996,5.070980
56481983,56481997,4.672203
56481983,56481998,4.691628
56481983,56481999,4.801128
56481983,56482000,5.357392
56481983,56482001,5.879132
56481983,56482002,5.883938
56481983,56482003,6.019423
56481983,56482004,5.181877
56481983,56482005,5.578410
56481983,56482006,5.142639
56481983,56482007,5.073068
56481983,56482008,4.924548
56481983,56482009,4.202596
56481983,56482010,4.210435
56481983,56482011,3.882918
56481983,56482012,3.887132
56481983,56482013,3.397607
56481983,56482014,2.902423
56481983,56482015,2.546677
56481983,56482016,4.422145
56481983,56482017,4.613865
56481983,56482018,4.277206
56481983,56482019,4.609707
56481983,56482020,4.181262
56481983,56482021,3.759360
56481983,56482022,3.330338
56481983,56482023,4.636958
56481983,56482024,3.523883
56481983,56482025,3.059811
56481983,56482026,3.483604
56481983,56482027,2.767516
56481983,56482028,2.901195
56481983,56482029,2.449812
56481983,56482030,2.200768
56481983,56482031,1.683493
56481983,56482032,2.384204
56481983,56482033,2.028166
56481983,56482034,1.012376
56481983,56482035,1.617368
56481983,56482036,1.272725
56481983,56482037,0.690407
56481983,56482038,2.270988
56481983,56482039,1.625462
56481983,56482040,1.089247
56481983,56482041,1.734769
56481983,56482042,0.401469
56481983,56482043,1.735889
56481983,56482044,4.750519
56481983,56482045,5.615361
56481983,56482046,4.865729
56481983,56482047,4.528058
56481983,56482048,4.236382
56481983,56482049,3.983912
56481983,56482050,4.462623
56481983,56482051,4.108590
56481983,56482052,3.770569
56481983,56482053,4.290114
56481983,56482054,4.637306
56481983,56482055,4.848608
56481983,56482056,3.673731
56481983,56482057,3.718168
56481983,56482058,3.507309
56481983,56482059,3.329182
56481983,56482060,6.001591
56481983,56482061,5.068289
56481983,56482062,6.393490
56481983,56482063,5.212121
56481983,56482064,4.920603
56481983,56482065,5.042284
56481983,56482066,4.327166
56481983,56482067,4.862577
56481983,56482068,4.770885
56481983,56482069,4.524446
56481983,56482070,4.267628
56481983,56482071,3.832563
56481983,56482072,4.041610
56481983,56482073,4.508824
56481983,56482074,3.565356
56481983,56482075,5.077152
56481983,56482076,4.821845
56481983,56482077,4.960103
56481983,56482078,4.516133
56481983,56482079,3.725584
56481983,56482080,3.839700
56481983,56482081,3.308304
56481983,56482082,3.384440
56481983,56482083,2.942683
56481983,56482084,2.861853
56481983,56482085,3.286949
56481983,56482086,2.886644
56481983,56482087,3.025867
56481983,56482088,1.902139
56481983,56482089,2.024066
56481983,56482090,1.428105
56481983,56482091,0.821447
56481983,56482092,0.257306
56481983,56482093,1.135275
56481983,56482094,1.519075
56481983,56482095,1.320583
56481983,56482096,1.704209
56481983,56482097,1.762174
56481983,56482098,3.295442
56481983,56482099,3.110221
56481983,56482100,2.822644
56481983,56482101,2.337491
56481983,56482102,2.891864
56481983,56482103,3.067736
56481983,56482104,2.798579
56481983,56482105,2.125192
56481983,56482106,2.242218
56481983,56482107,2.787442
56481983,56482108,2.578089
56481983,56482109,2.903903
56481983,56482110,3.185601
56481983,56482111,3.182293
56481983,56482112,0.848969
56481983,56482113,1.118510
56481983,56482114,0.960704
56481983,56482115,1.298677
56481983,56482116,2.425009
56481983,56482117,2.328272
56481983,56482118,2.516454
56481983,56482119,2.712538
56481983,56482120,3.428134
56481983,56482121,3.295266
56481983,56482122,3.866416
56481983,56482123,3.965035
56481983,56482124,4.682103
56481983,56482125,3.639403
56481983,56482126,3.550389
56481983,56482127,3.892157
56481983,56482128,4.289782
56481983,56482129,4.549471
56481983,56482130,4.635304
56481983,56482131,4.593368
56481983,56482132,5.248505
56481983,56482133,5.492622
56481983,56482134,3.808083
56481983,56482135,3.776897
56481983,56482136,4.573321
56481983,56482137,4.390001
56481983,56482138,5.689233
56481984,56481989,5.153688
56481984,56481990,4.711046
56481984,56481991,4.691957
56481984,56481992,3.959104
56481984,56481993,4.327846
56481984,56481994,4.120239
56481984,56481995,3.738585
56481984,56481996,3.965775
56481984,56481997,3.566997
56481984,56481998,3.586423
56481984,56481999,3.695924
56481984,56482000,5.204333
56481984,56482001,4.773927
56481984,56482002,4.778733
56481984,56482003,5.076204
56481984,56482004,4.664874
56481984,56482005,4.473206
56481984,56482006,4.037435
56481984,56482007,3.967863
56481984,56482008,3.819342
56481984,56482009,3.987161
56481984,56482010,3.798468
56481984,56482011,3.531190
56481984,56482012,3.734073
56481984,56482013,3.192999
56481984,56482014,2.847460
56481984,56482015,2.491714
56481984,56482016,3.316940
56481984,56482017,3.508661
56481984,56482018,3.194968
56481984,56482019,3.843195
56481984,56482020,3.491304
56481984,56482021,3.063305
56481984,56482022,2.977457
56481984,56482023,3.531752
56481984,56482024,2.418677
56481984,56482025,2.632248
56481984,56482026,2.378399
56481984,56482027,2.016356
56481984,56482028,2.696587
56481984,56482029,2.394850
56481984,56482030,2.145805
56481984,56482031,1.628531
56481984,56482032,2.056254
56481984,56482033,1.923635
56481984,56482034,0.841843
56481984,56482035,1.562406
56481984,56482036,1.217762
56481984,56482037,1.098591
56481984,56482038,2.324380
56481984,56482039,1.704367
56481984,56482040,1.741938
56481984,56482041,2.766326
56481984,56482042,1.807881
56481984,56482043,3.150041
56481984,56482044,3.645313
56481984,56482045,4.510157
56481984,56482046,3.760523
56481984,56482047,3.422853
56481984,56482048,3.131177
56481984,56482049,2.878707
56481984,56482050,3.357419
56481984,56482051,3.003386
56481984,56482052,2.665364
56481984,56482053,3.184909
56481984,56482054,3.532101
56481984,56482055,3.743402
56481984,56482056,2.568526
56481984,56482057,2.612963
56481984,56482058,2.402104
56481984,56482059,2.223977
56481984,56482060,4.896386
56481984,56482061,3.963083
56481984,56482062,5.288284
56481984,56482063,4.106916
56481984,56482064,3.815399
56481984,56482065,3.937078
56481984,56482066,3.221960
56481984,56482067,3.757371
56481984,56482068,3.665679
56481984,56482069,3.419240
56481984,56482070,3.162423
56481984,56482071,2.727358
56481984,56482072,2.936405
56481984,56482073,3.403619
56481984,56482074,2.460151
56481984,56482075,3.971945
56481984,56482076,3.716640
56481984,56482077,3.854896
56481984,56482078,3.410929
56481984,56482079,2.620379
56481984,56482080,2.734495
56481984,56482081,2.203099
56481984,56482082,2.279235
56481984,56482083,1.837478
56481984,56482084,1.756648
56481984,56482085,2.181744
56481984,56482086,1.781440
56481984,56482087,1.920662
56481984,56482088,1.364563
56481984,56482089,1.270414
56481984,56482090,0.432420
56481984,56482091,0.848762
56481984,56482092,1.564321
56481984,56482093,0.472677
56481984,56482094,0.396040
56481984,56482095,1.287691
56481984,56482096,0.727618
56481984,56482097,1.637294
56481984,56482098,2.190237
56481984,56482099,2.005016
56481984,56482100,1.717439
56481984,56482101,1.232287
56481984,56482102,1.786659
56481984,56482103,1.962531
56481984,56482104,1.693374
56481984,56482105,1.019987
56481984,56482106,1.137013
56481984,56482107,1.682237
56481984,56482108,1.472885
56481984,56482109,1.798699
56481984,56482110,2.080396
56481984,56482111,2.077089
56481984,56482112,2.309002
56481984,56482113,2.490633
56481984,56482114,1.976209
56481984,56482115,1.846859
56481984,56482116,3.190244
56481984,56482117,2.597377
56481984,56482118,3.107489
56481984,56482119,2.961146
56481984,56482120,2.322929
56481984,56482121,2.190062
56481984,56482122,2.761212
56481984,56482123,2.859831
56481984,56482124,3.576899
56481984,56482125,2.534199
56481984,56482126,2.445185
56481984,56482127,2.786952
56481984,56482128,3.184576
56481984,56482129,3.444266
56481984,56482130,3.530100
56481984,56482131,3.488163
56481984,56482132,4.143301
56481984,56482133,4.387417
56481984,56482134,2.702878
56481984,56482135,2.671692
56481984,56482136,3.468117
56481984,56482137,3.284796
56481984,56482138,4.584029
56481985,56481989,4.899316
56481985,56481990,4.557894
56481985,56481991,4.408031
56481985,56481992,3.805952
56481985,56481993,3.841723
56481985,56481994,3.546352
56481985,56481995,3.164698
56481985,56481996,2.802496
56481985,56481997,2.296253
56481985,56481998,2.315680
56481985,56481999,2.425179
56481985,56482000,6.269381
56481985,56482001,4.620775
56481985,56482002,4.625582
56481985,56482003,4.923053
56481985,56482004,4.511723
56481985,56482005,4.320054
56481985,56482006,3.884283
56481985,56482007,3.814711
56481985,56482008,3.666191
56481985,56482009,4.344908
56481985,56482010,3.645316
56481985,56482011,3.858171
56481985,56482012,4.832675
56481985,56482013,4.311497
56481985,56482014,4.185507
56481985,56482015,3.829761
56481985,56482016,3.163788
56481985,56482017,3.355510
56481985,56482018,3.041816
56481985,56482019,3.690043
56481985,56482020,3.338152
56481985,56482021,2.910153
56481985,56482022,3.388413
56481985,56482023,2.543713
56481985,56482024,2.251483
56481985,56482025,3.160830
56481985,56482026,2.225247
56481985,56482027,2.418173
56481985,56482028,4.006137
56481985,56482029,3.732897
56481985,56482030,3.483852
56481985,56482031,2.966578
56481985,56482032,3.379541
56481985,56482033,3.261682
56481985,56482034,2.179890
56481985,56482035,2.900453
56481985,56482036,2.555809
56481985,56482037,2.436637
56481985,56482038,3.662427
56481985,56482039,3.042414
56481985,56482040,3.079985
56481985,56482041,4.104372
56481985,56482042,3.145928
56481985,56482043,4.215727
56481985,56482044,2.374569
56481985,56482045,3.239414
56481985,56482046,2.489779
56481985,56482047,2.152109
56481985,56482048,1.860433
56481985,56482049,1.607963
56481985,56482050,2.090343
56481985,56482051,1.732641
56481985,56482052,1.394620
56481985,56482053,1.914165
56481985,56482054,2.261358
56481985,56482055,2.472659
56481985,56482056,1.297782
56481985,56482057,1.342220
56481985,56482058,1.131359
56481985,56482059,0.953233
56481985,56482060,3.619070
56481985,56482061,2.692339
56481985,56482062,4.010968
56481985,56482063,2.820997
56481985,56482064,2.529480
56481985,56482065,2.666333
56481985,56482066,1.951216
56481985,56482067,2.486627
56481985,56482068,2.394935
56481985,56482069,2.148496
56481985,56482070,1.891678
56481985,56482071,1.456613
56481985,56482072,1.665661
56481985,56482073,2.132875
56481985,56482074,1.174232
56481985,56482075,2.686025
56481985,56482076,2.430721
56481985,56482077,2.568976
56481985,56482078,2.342699
56481985,56482079,1.975763
56481985,56482080,1.486080
56481985,56482081,1.474121
56481985,56482082,1.642136
56481985,56482083,1.192863
56481985,56482084,1.327936
56481985,56482085,1.063078
56481985,56482086,1.107937
56481985,56482087,0.649918
56481985,56482088,2.702610
56481985,56482089,1.886936
56481985,56482090,1.770467
56481985,56482091,2.186809
56481985,56482092,2.984816
56481985,56482093,1.859157
56481985,56482094,1.466141
56481985,56482095,2.548221
56481985,56482096,2.071737
56481985,56482097,2.388973
56481985,56482098,0.919493
56481985,56482099,0.734271
56481985,56482100,0.001790
56481985,56482101,0.829179
56481985,56482102,0.685017
56481985,56482103,1.582959
56481985,56482104,1.656358
56481985,56482105,1.584127
56481985,56482106,1.553748
56481985,56482107,2.098972
56481985,56482108,1.889619
56481985,56482109,2.342421
56481985,56482110,2.497130
56481985,56482111,2.620811
56481985,56482112,3.729498
56481985,56482113,3.837486
56481985,56482114,3.328267
56481985,56482115,2.873598
56481985,56482116,3.845573
56481985,56482117,3.161517
56481985,56482118,3.671629
56481985,56482119,3.525286
56481985,56482120,2.866652
56481985,56482121,1.809654
56481985,56482122,2.380804
56481985,56482123,2.586462
56481985,56482124,3.303530
56481985,56482125,2.497183
56481985,56482126,2.988907
56481985,56482127,3.203687
56481985,56482128,3.728298
56481985,56482129,3.409688
56481985,56482130,3.388041
56481985,56482131,3.904898
56481985,56482132,4.106284
56481985,56482133,4.804152
56481985,56482134,3.246600
56481985,56482135,3.215415
56481985,56482136,4.011839
56481985,56482137,3.828518
56481985,56482138,5.127751
56481986,56481989,4.442182
56481986,56481990,3.999538
56481986,56481991,3.980450
56481986,56481992,3.247597
56481986,56481993,3.616339
56481986,56481994,3.400245
56481986,56481995,3.018591
56481986,56481996,3.245781
56481986,56481997,2.743383
56481986,56481998,2.762810
56481986,56481999,2.872310
56481986,56482000,5.711026
56481986,56482001,4.062420
56481986,56482002,4.067226
56481986,56482003,4.364697
56481986,56482004,3.953367
56481986,56482005,3.761699
56481986,56482006,3.325928
56481986,56482007,3.256356
56481986,56482008,3.107836
56481986,56482009,3.786552
56481986,56482010,3.086961
56481986,56482011,3.299816
56481986,56482012,4.274320
56481986,56482013,3.753142
56481986,56482014,3.627151
56481986,56482015,3.271405
56481986,56482016,2.605433
56481986,56482017,2.797154
56481986,56482018,2.483461
56481986,56482019,3.131688
56481986,56482020,2.779797
56481986,56482021,2.351798
56481986,56482022,2.830058
56481986,56482023,2.811758
56481986,56482024,1.698684
56481986,56482025,2.602474
56481986,56482026,1.666891
56481986,56482027,1.859817
56481986,56482028,3.447782
56481986,56482029,3.174541
56481986,56482030,2.925496
56481986,56482031,2.408222
56481986,56482032,2.821186
56481986,56482033,2.703326
56481986,56482034,1.621535
56481986,56482035,2.342097
56481986,56482036,1.997454
56481986,56482037,1.878282
56481986,56482038,3.104072
56481986,56482039,2.484059
56481986,56482040,2.521629
56481986,56482041,3.546016
56481986,56482042,2.587572
56481986,56482043,3.657371
56481986,56482044,2.821700
56481986,56482045,3.686544
56481986,56482046,2.936910
56481986,56482047,2.599239
56481986,56482048,2.307564
56481986,56482049,2.055094
56481986,56482050,2.537474
56481986,56482051,2.179772
56481986,56482052,1.841751
56481986,56482053,2.361296
56481986,56482054,2.708488
56481986,56482055,2.919789
56481986,56482056,1.744913
56481986,56482057,1.789350
56481986,56482058,1.578490
56481986,56482059,1.400364
56481986,56482060,4.066201
56481986,56482061,3.139470
56481986,56482062,4.458098
56481986,56482063,3.268127
56481986,56482064,2.976611
56481986,56482065,3.113464
56481986,56482066,2.398346
56481986,56482067,2.933758
56481986,56482068,2.842065
56481986,56482069,2.595627
56481986,56482070,2.338809
56481986,56482071,1.903744
56481986,56482072,2.112792
56481986,56482073,2.580006
56481986,56482074,1.621363
56481986,56482075,3.133156
56481986,56482076,2.877851
56481986,56482077,3.016107
56481986,56482078,2.645391
56481986,56482079,1.900386
56481986,56482080,1.933211
56481986,56482081,1.483105
56481986,56482082,1.559242
56481986,56482083,1.117485
56481986,56482084,1.036654
56481986,56482085,1.401326
56481986,56482086,1.061446
56481986,56482087,1.097049
56481986,56482088,2.144255
56481986,56482089,1.328580
56481986,56482090,1.212111
56481986,56482091,1.628453
56481986,56482092,2.426460
56481986,56482093,1.300802
56481986,56482094,0.907786
56481986,56482095,1.989865
56481986,56482096,1.513381
56481986,56482097,1.830617
56481986,56482098,1.366623
56481986,56482099,1.181402
56481986,56482100,0.732873
56481986,56482101,0.055435
56481986,56482102,0.490264
56481986,56482103,1.113587
56481986,56482104,0.882613
56481986,56482105,1.025771
56481986,56482106,0.780003
56481986,56482107,1.325227
56481986,56482108,1.115875
56481986,56482109,1.579697
56481986,56482110,1.723386
56481986,56482111,1.945148
56481986,56482112,3.171141
56481986,56482113,3.279130
56481986,56482114,2.769911
56481986,56482115,2.315242
56481986,56482116,3.287217
56481986,56482117,2.603161
56481986,56482118,3.113274
56481986,56482119,2.966930
56481986,56482120,2.196653
56481986,56482121,1.340282
56481986,56482122,1.911432
56481986,56482123,2.011857
56481986,56482124,2.728925
56481986,56482125,1.723439
56481986,56482126,2.310730
56481986,56482127,2.429942
56481986,56482128,3.052636
56481986,56482129,2.635945
56481986,56482130,2.719339
56481986,56482131,3.131154
56481986,56482132,3.332541
56481986,56482133,4.030407
56481986,56482134,2.570937
56481986,56482135,2.539752
56481986,56482136,3.336177
56481986,56482137,3.202188
56481986,56482138,4.452088
56481987,56481989,5.420136
56481987,56481990,4.977494
56481987,56481991,4.958405
56481987,56481992,4.225552
56481987,56481993,4.594294
56481987,56481994,4.386687
56481987,56481995,4.005034
56481987,56481996,4.232223
56481987,56481997,3.833445
56481987,56481998,3.852872
56481987,56481999,3.962372
56481987,56482000,6.242337
56481987,56482001,5.040375
56481987,56482002,5.045181
56481987,56482003,5.342652
56481987,56482004,4.931322
56481987,56482005,4.739653
56481987,56482006,4.303882
56481987,56482007,4.234311
56481987,56482008,4.085791
56481987,56482009,4.764507
56481987,56482010,4.064916
56481987,56482011,4.277771
56481987,56482012,4.772079
56481987,56482013,4.231004
56481987,56482014,3.885464
