PO_Node,56481989,56481990,56481991,56481992,56481993,56481994,56481995,56481996,56481997,56481998,56481999,56482000,56482001,56482002,56482003,56482004,56482005,56482006,56482007,56482008,56482009,56482010,56482011,56482012,56482013,56482014,56482015,56482016,56482017,56482018,56482019,56482020,56482021,56482022,56482023,56482024,56482025,56482026,56482027,56482028,56482029,56482030,56482031,56482032,56482033,56482034,56482035,56482036,56482037,56482038,56482039,56482040,56482041,56482042,56482043,56482044,56482045,56482046,56482047,56482048,56482049,56482050,56482051,56482052,56482053,56482054,56482055,56482056,56482057,56482058,56482059,56482060,56482061,56482062,56482063,56482064,56482065,56482066,56482067,56482068,56482069,56482070,56482071,56482072,56482073,56482074,56482075,56482076,56482077,56482078,56482079,56482080,56482081,56482082,56482083,56482084,56482085,56482086,56482087,56482088,56482089,56482090,56482091,56482092,56482093,56482094,56482095,56482096,56482097,56482098,56482099,56482100,56482101,56482102,56482103,56482104,56482105,56482106,56482107,56482108,56482109,56482110,56482111,56482112,56482113,56482114,56482115,56482116,56482117,56482118,56482119,56482120,56482121,56482122,56482123,56482124,56482125,56482126,56482127,56482128,56482129,56482130,56482131,56482132,56482133,56482134,56482135,56482136,56482137,56482138
56481980,2.190382,1.747739,1.72865,0.995797,1.36454,1.387292,1.507215,1.813125,2.318984,1.669118,1.604139,3.495782,1.810621,1.488673,1.786144,1.374814,1.183145,0.747374,0.893771,0.529282,2.150608,1.529074,2.012425,2.34727,2.491494,3.045189,3.703482,0.14636,0.965389,0.814379,1.069553,1.278738,0.966659,1.995149,1.641685,1.248279,1.968928,1.023802,2.095778,2.592541,3.06494,3.492867,4.334714,2.598947,2.908753,3.687518,3.377573,3.942839,3.979205,5.030564,4.410551,4.622552,5.646937,4.688496,5.760644,3.478227,4.851439,4.101806,3.774288,2.846064,2.043249,1.723274,2.100969,2.747922,3.694915,3.883537,4.094838,3.078532,3.12297,2.691162,2.927811,5.247821,4.666652,5.635362,5.496331,5.204814,4.6878,3.952501,4.487912,5.002416,4.394575,3.892963,3.635227,4.324572,4.791787,3.849566,5.361362,5.106055,5.244313,1.583617,1.307592,1.986416,1.966311,1.907698,2.201257,2.21237,2.467771,2.426216,3.041903,2.896955,2.563304,3.050385,3.729376,4.527383,3.401724,3.008708,4.093139,3.614304,3.93389,3.475605,3.393183,3.106854,2.635889,3.176075,3.687214,3.448828,3.129045,3.244335,3.78956,3.580207,3.90602,4.187718,4.18441,5.272065,5.382403,4.873184,4.418515,5.39049,4.706434,5.216547,5.070203,4.430251,3.914745,4.485895,4.584514,5.301581,4.289653,4.552506,4.894274,5.291897,5.202159,5.285553,5.595485,5.898755,6.49474,4.810199,4.779015,5.575438,5.392118,6.69135
56481981,4.958622,4.944205,4.467337,4.249045,3.90103,3.605658,3.224005,2.490434,1.809779,2.442439,2.663866,7.309674,5.274423,5.28827,5.585742,5.188707,4.982743,4.546972,4.468359,4.32888,5.964502,5.211618,5.69497,6.161164,6.174039,6.080566,5.724821,3.817436,3.689137,4.496923,4.752097,4.961282,4.569874,5.282226,2.979085,3.705998,5.054642,3.917024,4.311984,5.899949,5.627956,5.378912,4.861636,5.273353,5.156742,4.07495,4.795512,4.450868,4.331697,5.557486,4.937473,4.975044,5.999429,5.040987,6.113137,0.949071,0.765374,0.93337,0.274431,0.893094,1.734722,2.690766,2.228456,1.286898,1.145229,0.899323,0.762079,1.19006,1.156016,1.737233,1.536029,1.146589,0.565419,1.538487,1.590594,1.299077,1.234241,1.834145,1.777913,1.290883,2.148344,2.066713,2.146976,2.336133,1.967551,1.973861,1.803938,1.87233,2.50935,2.943122,3.26654,2.478367,2.997061,3.45733,3.000154,3.211771,2.157957,2.699914,2.100053,4.597669,3.780748,3.665526,4.081868,4.879876,3.754217,3.361201,4.445631,3.966796,4.286382,2.467376,2.607773,2.422377,2.973721,2.993629,3.644621,3.795462,3.481537,3.59097,4.136195,3.926841,4.252655,4.534353,4.531045,5.624557,5.734896,5.225676,4.771007,5.742982,5.058927,5.569039,5.422696,4.776886,3.871315,4.442466,4.745615,5.396789,4.636288,4.899141,5.240909,5.638532,5.548794,5.547194,5.94212,6.245389,6.841375,5.156834,5.12565,5.922073,5.738752,7.037985
56481982,6.255935,6.241518,5.76465,5.546359,5.198342,4.902971,4.521318,3.787747,3.107092,3.739752,3.961179,8.22828,6.571734,6.584478,6.881949,6.47062,6.278951,5.84318,5.765671,5.625088,6.303805,5.604214,5.817069,6.791573,6.270395,6.144404,5.788659,5.114748,4.98645,5.000713,5.648939,5.29705,4.869051,5.347311,4.276398,4.21038,5.119728,4.184144,4.377069,5.965034,5.691794,5.44275,4.925474,5.338439,5.220579,4.138788,4.85935,4.514706,4.395534,5.621323,5.00131,5.038881,6.063267,5.104825,6.174624,2.246384,1.746915,1.91788,1.571745,2.190408,3.032035,3.988079,3.525769,2.584211,1.930325,1.715557,1.556866,2.279941,2.275393,3.034546,2.608227,1.811933,1.031687,1.505608,0.382837,0.002253,1.005681,1.742071,1.435841,0.888583,1.746044,2.253329,2.493924,1.933833,1.565251,1.536614,0.507114,0.628277,1.353093,4.240435,3.931055,3.436552,3.42469,3.598133,3.148154,3.286833,3.01355,3.058506,2.585087,4.661507,3.845834,3.729364,4.145706,4.943713,3.818054,3.425039,4.507118,4.030634,4.34787,2.511077,2.245282,2.471039,3.022383,2.901381,3.552373,3.796784,3.543025,3.639633,4.184857,3.975504,4.301317,4.583015,4.579708,5.688394,5.796383,5.287164,4.832494,5.80447,5.120414,5.630527,5.484184,4.825549,3.779068,4.350217,4.653367,5.30454,4.585676,4.947803,5.289572,5.687194,5.531893,5.454945,5.990783,6.228488,6.890038,5.205496,5.174312,5.970735,5.787415,7.086647
56481983,6.258895,5.816251,5.797163,5.06431,5.433053,5.225443,4.84379,5.07098,4.672203,4.691628,4.801128,5.357392,5.879132,5.883938,6.019423,5.181877,5.57841,5.142639,5.073068,4.924548,4.202596,4.210435,3.882918,3.887132,3.397607,2.902423,2.546677,4.422145,4.613865,4.277206,4.609707,4.181262,3.75936,3.330338,4.636958,3.523883,3.059811,3.483604,2.767516,2.901195,2.449812,2.200768,1.683493,2.384204,2.028166,1.012376,1.617368,1.272725,0.690407,2.270988,1.625462,1.089247,1.734769,0.401469,1.735889,4.750519,5.615361,4.865729,4.528058,4.236382,3.983912,4.462623,4.10859,3.770569,4.290114,4.637306,4.848608,3.673731,3.718168,3.507309,3.329182,6.001591,5.068289,6.39349,5.212121,4.920603,5.042284,4.327166,4.862577,4.770885,4.524446,4.267628,3.832563,4.04161,4.508824,3.565356,5.077152,4.821845,4.960103,4.516133,3.725584,3.8397,3.308304,3.38444,2.942683,2.861853,3.286949,2.886644,3.025867,1.902139,2.024066,1.428105,0.821447,0.257306,1.135275,1.519075,1.320583,1.704209,1.762174,3.295442,3.110221,2.822644,2.337491,2.891864,3.067736,2.798579,2.125192,2.242218,2.787442,2.578089,2.903903,3.185601,3.182293,0.848969,1.11851,0.960704,1.298677,2.425009,2.328272,2.516454,2.712538,3.428134,3.295266,3.866416,3.965035,4.682103,3.639403,3.550389,3.892157,4.289782,4.549471,4.635304,4.593368,5.248505,5.492622,3.808083,3.776897,4.573321,4.390001,5.689233
56481984,5.153688,4.711046,4.691957,3.959104,4.327846,4.120239,3.738585,3.965775,3.566997,3.586423,3.695924,5.204333,4.773927,4.778733,5.076204,4.664874,4.473206,4.037435,3.967863,3.819342,3.987161,3.798468,3.53119,3.734073,3.192999,2.84746,2.491714,3.31694,3.508661,3.194968,3.843195,3.491304,3.063305,2.977457,3.531752,2.418677,2.632248,2.378399,2.016356,2.696587,2.39485,2.145805,1.628531,2.056254,1.923635,0.841843,1.562406,1.217762,1.098591,2.32438,1.704367,1.741938,2.766326,1.807881,3.150041,3.645313,4.510157,3.760523,3.422853,3.131177,2.878707,3.357419,3.003386,2.665364,3.184909,3.532101,3.743402,2.568526,2.612963,2.402104,2.223977,4.896386,3.963083,5.288284,4.106916,3.815399,3.937078,3.22196,3.757371,3.665679,3.41924,3.162423,2.727358,2.936405,3.403619,2.460151,3.971945,3.71664,3.854896,3.410929,2.620379,2.734495,2.203099,2.279235,1.837478,1.756648,2.181744,1.78144,1.920662,1.364563,1.270414,0.43242,0.848762,1.564321,0.472677,0.39604,1.287691,0.727618,1.637294,2.190237,2.005016,1.717439,1.232287,1.786659,1.962531,1.693374,1.019987,1.137013,1.682237,1.472885,1.798699,2.080396,2.077089,2.309002,2.490633,1.976209,1.846859,3.190244,2.597377,3.107489,2.961146,2.322929,2.190062,2.761212,2.859831,3.576899,2.534199,2.445185,2.786952,3.184576,3.444266,3.5301,3.488163,4.143301,4.387417,2.702878,2.671692,3.468117,3.284796,4.584029
56481985,4.899316,4.557894,4.408031,3.805952,3.841723,3.546352,3.164698,2.802496,2.296253,2.31568,2.425179,6.269381,4.620775,4.625582,4.923053,4.511723,4.320054,3.884283,3.814711,3.666191,4.344908,3.645316,3.858171,4.832675,4.311497,4.185507,3.829761,3.163788,3.35551,3.041816,3.690043,3.338152,2.910153,3.388413,2.543713,2.251483,3.16083,2.225247,2.418173,4.006137,3.732897,3.483852,2.966578,3.379541,3.261682,2.17989,2.900453,2.555809,2.436637,3.662427,3.042414,3.079985,4.104372,3.145928,4.215727,2.374569,3.239414,2.489779,2.152109,1.860433,1.607963,2.090343,1.732641,1.39462,1.914165,2.261358,2.472659,1.297782,1.34222,1.131359,0.953233,3.61907,2.692339,4.010968,2.820997,2.52948,2.666333,1.951216,2.486627,2.394935,2.148496,1.891678,1.456613,1.665661,2.132875,1.174232,2.686025,2.430721,2.568976,2.342699,1.975763,1.48608,1.474121,1.642136,1.192863,1.327936,1.063078,1.107937,0.649918,2.70261,1.886936,1.770467,2.186809,2.984816,1.859157,1.466141,2.548221,2.071737,2.388973,0.919493,0.734271,0.00179,0.829179,0.685017,1.582959,1.656358,1.584127,1.553748,2.098972,1.889619,2.342421,2.49713,2.620811,3.729498,3.837486,3.328267,2.873598,3.845573,3.161517,3.671629,3.525286,2.866652,1.809654,2.380804,2.586462,3.30353,2.497183,2.988907,3.203687,3.728298,3.409688,3.388041,3.904898,4.106284,4.804152,3.2466,3.215415,4.011839,3.828518,5.127751
56481986,4.442182,3.999538,3.98045,3.247597,3.616339,3.400245,3.018591,3.245781,2.743383,2.76281,2.87231,5.711026,4.06242,4.067226,4.364697,3.953367,3.761699,3.325928,3.256356,3.107836,3.786552,3.086961,3.299816,4.27432,3.753142,3.627151,3.271405,2.605433,2.797154,2.483461,3.131688,2.779797,2.351798,2.830058,2.811758,1.698684,2.602474,1.666891,1.859817,3.447782,3.174541,2.925496,2.408222,2.821186,2.703326,1.621535,2.342097,1.997454,1.878282,3.104072,2.484059,2.521629,3.546016,2.587572,3.657371,2.8217,3.686544,2.93691,2.599239,2.307564,2.055094,2.537474,2.179772,1.841751,2.361296,2.708488,2.919789,1.744913,1.78935,1.57849,1.400364,4.066201,3.13947,4.458098,3.268127,2.976611,3.113464,2.398346,2.933758,2.842065,2.595627,2.338809,1.903744,2.112792,2.580006,1.621363,3.133156,2.877851,3.016107,2.645391,1.900386,1.933211,1.483105,1.559242,1.117485,1.036654,1.401326,1.061446,1.097049,2.144255,1.32858,1.212111,1.628453,2.42646,1.300802,0.907786,1.989865,1.513381,1.830617,1.366623,1.181402,0.732873,0.055435,0.490264,1.113587,0.882613,1.025771,0.780003,1.325227,1.115875,1.579697,1.723386,1.945148,3.171141,3.27913,2.769911,2.315242,3.287217,2.603161,3.113274,2.96693,2.196653,1.340282,1.911432,2.011857,2.728925,1.723439,2.31073,2.429942,3.052636,2.635945,2.719339,3.131154,3.332541,4.030407,2.570937,2.539752,3.336177,3.202188,4.452088
56481987,5.420136,4.977494,4.958405,4.225552,4.594294,4.386687,4.005034,4.232223,3.833445,3.852872,3.962372,6.242337,5.040375,5.045181,5.342652,4.931322,4.739653,4.303882,4.234311,4.085791,4.764507,4.064916,4.277771,4.772079,4.231004,3.885464,3.529719,3.583388,3.775109,3.461416,4.109643,3.757752,3.329753,3.808013,3.7982,2.685126,3.580429,2.644847,2.837772,3.734592,3.432854,3.18381,2.666535,3.09426,2.961639,1.879848,2.60041,2.255766,2.136595,3.362384,2.742372,2.779942,3.46262,2.729281,2.701223,3.911762,4.776606,4.026971,3.689301,3.397625,3.145155,3.623867,3.269834,2.931813,3.451357,3.79855,4.009851,2.834975,2.879412,2.668552,2.490426,5.162835,4.229532,5.554733,4.371015,4.079497,4.203526,3.488409,4.02382,3.932127,3.685689,3.428871,2.993806,3.202853,3.670068,2.72425,4.236043,3.980739,4.118995,3.677377,2.886827,3.000944,2.469547,2.545684,2.103927,2.023096,2.448193,2.047888,2.18711,2.402568,2.148177,1.470424,1.886767,1.86965,1.559115,1.045821,1.033718,0.906415,0.798243,2.456685,2.271464,1.981537,1.496385,2.050757,2.226629,1.957472,0.548998,1.401111,1.946335,1.18281,1.338303,1.704923,1.616693,2.440283,2.322983,1.813764,1.359095,2.33107,1.763498,2.237589,2.127268,1.862534,2.454159,3.025309,3.123929,3.840997,2.798297,1.984789,2.750543,2.72418,3.579744,3.794198,3.440486,4.407399,4.008855,2.242482,2.211297,3.007721,2.816067,4.123632
56481988,5.958097,5.515454,5.496366,4.763513,5.132255,4.924646,4.542993,4.770183,4.365547,4.384973,4.494473,6.947869,5.578335,5.58314,5.880611,5.469282,5.277613,4.841842,4.772271,4.62375,5.302467,4.602876,4.815731,5.47761,4.936534,4.590996,4.23525,4.121347,4.313068,3.999375,4.647602,4.295712,3.867712,4.345973,4.33616,3.223085,4.118389,3.182806,3.375731,4.440123,4.138386,3.889341,3.372067,3.799791,3.667171,2.58538,3.305943,2.961298,2.842127,4.067916,3.447903,3.485474,4.50986,3.551417,4.621216,4.443863,5.308706,4.559073,4.221403,3.929727,3.677257,4.159637,3.801936,3.463914,3.983459,4.330651,4.541953,3.367076,3.411514,3.200654,3.022528,5.649539,4.729018,6.041437,4.851466,4.559948,4.703013,4.02051,4.555921,4.431613,4.217791,3.960973,3.525908,3.70234,4.169554,3.204701,4.716496,4.461189,4.599447,4.215336,3.424787,3.538903,3.007507,3.083643,2.641886,2.561056,2.986152,2.585847,2.719212,3.108099,2.844496,2.175956,2.592298,3.390305,2.264646,1.871631,2.953711,2.477226,2.794462,2.988787,2.803566,2.368385,1.585589,1.752676,1.097803,0.643522,1.989616,1.105952,0.583208,1.33322,1.928323,1.390308,2.414648,4.134987,4.242975,3.733756,3.279088,4.251061,3.567006,4.077118,3.930775,2.850048,1.350544,1.508554,1.014455,1.773627,0.506341,1.842795,1.38788,2.28109,1.39722,1.553191,1.827954,2.115443,2.690593,2.217114,2.843531,2.974875,3.526632,3.998621
