PO_Node,56481989,56481990,56481991,56481992,56481993,56481994,56481995,56481996,56481997,56481998,56481999,56482000,56482001,56482002,56482003,56482004,56482005,56482006,56482007,56482008,56482009,56482010,56482011,56482012,56482013,56482014,56482015,56482016,56482017,56482018,56482019,56482020,56482021,56482022,56482023,56482024,56482025,56482026,56482027,56482028,56482029,56482030,56482031,56482032,56482033,56482034,56482035,56482036,56482037,56482038,56482039,56482040,56482041,56482042,56482043,56482044,56482045,56482046,56482047,56482048,56482049,56482050,56482051,56482052,56482053,56482054,56482055,56482056,56482057,56482058,56482059,56482060,56482061,56482062,56482063,56482064,56482065,56482066,56482067,56482068,56482069,56482070,56482071,56482072,56482073,56482074,56482075,56482076,56482077,56482078,56482079,56482080,56482081,56482082,56482083,56482084,56482085,56482086,56482087,56482088,56482089,56482090,56482091,56482092,56482093,56482094,56482095,56482096,56482097,56482098,56482099,56482100,56482101,56482102,56482103,56482104,56482105,56482106,56482107,56482108,56482109,56482110,56482111,56482112,56482113,56482114,56482115,56482116,56482117,56482118,56482119,56482120,56482121,56482122,56482123,56482124,56482125,56482126,56482127,56482128,56482129,56482130,56482131,56482132,56482133,56482134,56482135,56482136,56482137,56482138
56481980,2.190382,1.643659,1.72865,0.995797,1.36454,1.387292,1.41468,1.813125,2.306979,1.605164,1.565599,3.605561,1.810621,1.350528,1.754396,1.374814,1.183145,0.747374,0.893771,0.529282,1.984295,1.529074,2.012425,2.34727,2.491494,3.045189,3.589476,0.14636,0.965389,0.744053,1.069553,1.278738,1.015034,1.995149,1.641685,1.248279,1.968928,1.023802,2.095778,2.491302,3.06494,3.492867,4.259908,2.598947,2.908753,3.687518,3.281545,3.85106,3.815289,5.016572,4.404048,4.622552,5.646937,4.688496,5.760644,3.106631,4.785971,4.101806,3.774288,2.9875,1.930925,1.702327,2.214803,2.829079,3.694915,3.883537,4.094838,3.078532,3.12297,2.722248,2.885816,4.804472,4.510136,5.635362,5.47421,5.204814,4.6878,3.911164,4.518883,4.988679,4.472495,3.800511,3.635227,4.324572,4.719089,3.778075,5.361362,4.855665,5.108208,1.599512,1.307592,2.028133,1.966311,1.825536,2.201257,2.21237,2.289221,2.426216,3.011707,2.896955,2.563304,3.131087,3.538181,4.527383,3.401724,3.008708,4.093139,3.576989,3.765858,3.387689,3.393183,3.029211,2.635889,3.176075,3.687214,3.40369,3.129045,3.244335,3.685793,3.635533,3.90602,4.187718,4.18441,5.26572,5.382403,4.873184,4.418515,5.363302,4.706434,5.239986,5.070203,4.244667,3.914745,4.367274,4.545422,5.580001,4.289653,4.621908,4.735594,5.291897,5.202159,5.285553,5.595485,5.898755,6.49474,4.810199,4.672409,5.495009,5.424133,6.432193
56481981,4.958622,4.944205,4.467337,4.249045,3.809596,3.412606,3.224005,2.490434,1.809779,2.442439,2.571519,7.419453,5.274423,5.150126,5.553994,5.188707,4.982743,4.546972,4.468359,4.32888,5.798189,5.211618,5.68052,6.161164,6.174039,6.005406,5.724821,3.817436,3.689137,4.426598,4.752097,4.961282,4.421881,5.282226,2.979085,3.705998,5.054642,3.917024,4.311984,5.828621,5.627956,5.378912,4.861636,5.215529,5.086978,4.07495,4.795512,4.450868,4.16778,5.543494,4.93097,4.975044,5.999429,5.040987,6.113137,0.949071,0.765374,0.891848,0.219902,0.893094,1.734722,2.561297,2.182766,1.233191,1.145229,0.899323,0.762079,1.150921,1.156016,1.537456,1.494034,0.70324,0.499161,1.538487,1.568473,1.299077,1.234241,1.792808,1.700956,1.071415,2.073341,2.066713,2.145195,2.336133,1.898956,1.918917,1.763354,1.9251,2.373245,2.907705,3.26654,2.478367,2.997061,3.45733,3.000154,3.211771,2.157957,2.622284,2.069857,4.597669,3.780748,3.573273,3.890673,4.879876,3.754217,3.361201,4.445631,3.929482,4.118351,2.445839,2.607773,2.344733,2.973721,2.993629,3.644621,3.750325,3.481537,3.59097,4.032428,3.982168,4.252655,4.534353,4.531045,5.618213,5.734896,5.225676,4.771007,5.715795,5.058927,5.592479,5.422696,4.591301,3.871315,4.317853,4.706523,5.741103,4.636288,4.968543,5.08223,5.638532,5.548794,5.547194,5.94212,6.245389,6.841375,5.156834,5.019044,5.841644,5.770768,6.778828
56481982,6.255935,6.241518,5.76465,5.546359,5.106908,4.709919,4.521318,3.787747,3.107092,3.739752,3.868833,8.338058,6.571734,6.446334,6.850202,6.47062,6.278951,5.84318,5.765671,5.625088,6.303805,5.53169,5.745605,6.723124,6.270395,6.069244,5.788659,5.114748,4.98645,4.894083,5.648939,5.2376,4.7224,5.347311,4.276398,4.21038,5.119728,4.184144,4.377069,5.893706,5.691794,5.44275,4.925474,5.279367,5.150816,4.138788,4.85935,4.514706,4.231617,5.607332,4.994807,5.038881,6.063267,5.104825,6.174624,2.246384,1.746915,1.876358,1.517216,2.190408,3.032035,3.85861,3.480079,2.530504,1.930325,1.715557,1.353333,2.279941,2.275393,2.834769,2.608227,1.501556,1.031687,1.505608,0.333227,0.00179,1.005681,1.742071,1.358884,0.669115,1.671041,2.253329,2.493924,1.933833,1.496656,1.481671,0.46653,0.628277,1.216988,4.205018,3.931055,3.436552,3.403195,3.598133,3.148154,3.286833,3.01355,2.999166,2.585087,4.661507,3.845834,3.637111,3.954511,4.943713,3.818054,3.425039,4.507118,3.99332,4.179838,2.490618,2.245282,2.393396,3.022383,2.901381,3.552373,3.751647,3.543025,3.639633,4.08109,4.03083,4.301317,4.583015,4.579708,5.682051,5.796383,5.287164,4.832494,5.777282,5.120414,5.653967,5.484184,4.639964,3.779068,4.225605,4.614275,5.648855,4.619387,5.017205,5.130892,5.687194,5.531893,5.454945,5.990783,6.228488,6.890038,5.205496,5.067706,5.890306,5.81943,6.82749
56481983,6.258895,5.712171,5.797163,5.06431,5.42938,5.032391,4.84379,5.07098,4.672203,4.691628,4.585156,5.467171,5.879132,5.745793,5.938051,5.181877,5.57841,5.142639,5.073068,4.924548,4.132897,4.164151,3.778892,3.849902,3.327748,2.827262,2.546677,4.422145,4.613865,4.193543,4.528744,4.121813,3.612709,3.330338,4.636958,3.523883,2.976339,3.483604,2.767516,2.901195,2.449812,2.200768,1.683493,2.331965,1.958403,0.919522,1.617368,1.272725,0.690407,2.270988,1.537887,1.089247,1.734769,0.401469,1.735889,4.750519,5.615361,4.865729,4.528058,4.224592,3.927322,4.441432,4.062901,3.637508,4.290114,4.637306,4.848608,3.673731,3.718168,3.330609,3.329182,5.558242,5.068289,6.39349,5.19,4.920603,5.042284,4.28583,4.893548,4.705717,4.501985,4.175175,3.832563,4.04161,4.436126,3.493865,5.077152,4.571455,4.823997,4.480716,3.725584,3.8397,3.286809,3.359984,2.942683,2.861853,3.286949,2.886644,3.019116,1.902139,2.024066,1.335852,0.884412,0.257306,1.135275,1.519075,1.26348,1.670863,1.528777,3.274982,3.110221,2.745,2.351678,2.891864,3.067736,2.725173,2.125192,2.242218,2.683675,2.633415,2.903903,3.185601,3.182293,0.769056,1.11851,0.960704,1.208434,2.397821,2.328272,2.572603,2.712538,3.242549,3.295266,3.847858,3.925943,4.960523,3.522878,3.619791,3.733477,4.289782,4.549471,4.635304,4.593368,5.248505,5.492622,3.808083,3.670292,4.492893,4.422016,5.430076
56481984,5.153688,4.606966,4.691957,3.959104,4.324176,3.927187,3.738585,3.965775,3.566997,3.586423,3.479951,5.314112,4.773927,4.640589,5.044457,4.664874,4.473206,4.037435,3.967863,3.819342,3.917463,3.725944,3.524188,3.696842,3.16419,2.7723,2.491714,3.31694,3.508661,3.088338,3.843195,3.431855,2.916655,2.977457,3.531752,2.418677,2.548777,2.378399,2.016356,2.696587,2.39485,2.145805,1.628531,1.982423,1.853871,0.841843,1.562406,1.217762,0.934674,2.310389,1.697864,1.741938,2.766326,1.807881,3.150041,3.645313,4.510157,3.760523,3.422853,3.119387,2.822117,3.336227,2.957696,2.532303,3.184909,3.532101,3.743402,2.568526,2.612963,2.225404,2.223977,4.453037,3.963083,5.288284,4.084795,3.815399,3.937078,3.180624,3.788344,3.600511,3.396779,3.06997,2.727358,2.936405,3.330921,2.38866,3.971945,3.466249,3.718791,3.375512,2.620379,2.734495,2.181605,2.25478,1.837478,1.756648,2.181744,1.78144,1.913911,1.364563,1.270414,0.340167,0.657566,1.564321,0.472677,0.311886,1.233079,0.690303,1.570772,2.169777,2.005016,1.639796,1.246474,1.786659,1.962531,1.619968,1.019987,1.137013,1.57847,1.528211,1.798699,2.080396,2.077089,2.309002,2.490633,1.976209,1.846859,3.163056,2.597377,3.130929,2.961146,2.137344,2.190062,2.742654,2.820738,3.855319,2.417674,2.514587,2.628272,3.184576,3.444266,3.5301,3.488163,4.143301,4.387417,2.702878,2.565087,3.387688,3.316811,4.324872
56481985,4.899316,4.453814,4.408031,3.805952,3.750289,3.3533,3.164698,2.802496,2.296253,2.31568,2.209207,6.37916,4.620775,4.487437,4.891305,4.511723,4.320054,3.884283,3.814711,3.666191,4.344908,3.572792,3.786707,4.764226,4.311497,4.110347,3.829761,3.163788,3.35551,2.935186,3.690043,3.278703,2.763503,3.388413,2.543713,2.251483,3.16083,2.225247,2.418173,3.934809,3.732897,3.483852,2.966578,3.32047,3.191918,2.17989,2.900453,2.555809,2.272721,3.648436,3.035911,3.079985,4.104372,3.145928,4.215727,2.374569,3.239414,2.489779,2.152109,1.848642,1.551373,2.065482,1.686952,1.261559,1.914165,2.261358,2.472659,1.297782,1.34222,0.95466,0.953233,3.17572,2.692339,4.010968,2.798876,2.52948,2.666333,1.909879,2.5176,2.329767,2.126035,1.799226,1.456613,1.665661,2.060177,1.102741,2.686025,2.180329,2.432871,2.307282,1.975763,1.48608,1.452627,1.642136,1.192863,1.327936,1.063078,1.048597,0.643167,2.70261,1.886936,1.678214,1.995613,2.984816,1.859157,1.466141,2.548221,2.034422,2.220942,0.899033,0.734271,0.00179,0.829179,0.622579,1.582959,1.61122,1.584127,1.553748,1.995205,1.944945,2.342421,2.49713,2.620811,3.723154,3.837486,3.328267,2.873598,3.818385,3.161517,3.695069,3.525286,2.681067,1.809654,2.256191,2.54737,3.58195,2.497183,3.058309,3.045007,3.728298,3.409688,3.388041,3.904898,4.106284,4.804152,3.2466,3.108809,3.93141,3.860533,4.868594
56481986,4.442182,3.895458,3.98045,3.247597,3.604182,3.207193,3.018591,3.245781,2.743383,2.76281,2.656338,5.820805,4.06242,3.929081,4.33295,3.953367,3.761699,3.325928,3.256356,3.107836,3.786552,3.014437,3.228352,4.205871,3.753142,3.551991,3.271405,2.605433,2.797154,2.376831,3.131688,2.720348,2.205148,2.830058,2.811758,1.698684,2.602474,1.666891,1.859817,3.376453,3.174541,2.925496,2.408222,2.762115,2.633563,1.621535,2.342097,1.997454,1.714365,3.09008,2.477556,2.521629,3.546016,2.587572,3.657371,2.8217,3.686544,2.93691,2.599239,2.295774,1.998504,2.512613,2.134082,1.70869,2.361296,2.708488,2.919789,1.744913,1.78935,1.401791,1.400364,3.622851,3.13947,4.458098,3.246007,2.976611,3.113464,2.35701,2.96473,2.776897,2.573166,2.246357,1.903744,2.112792,2.507308,1.549872,3.133156,2.62746,2.880002,2.609974,1.900386,1.933211,1.461611,1.534786,1.117485,1.036654,1.401326,1.061446,1.090298,2.144255,1.32858,1.119858,1.437258,2.42646,1.300802,0.907786,1.989865,1.476067,1.662586,1.346164,1.181402,0.715759,0.055435,0.490264,1.113587,0.837476,1.025771,0.780003,1.22146,1.171201,1.57063,1.723386,1.945148,3.164797,3.27913,2.769911,2.315242,3.260029,2.603161,3.136714,2.96693,2.005404,1.340282,1.78682,1.972765,3.007346,1.723439,2.380132,2.271262,3.052636,2.635945,2.719339,3.131154,3.332541,4.030407,2.570937,2.433146,3.255748,3.234203,4.192931
56481987,5.420136,4.873414,4.958405,4.225552,4.590624,4.193635,4.005034,4.232223,3.833445,3.852872,3.7464,6.352116,5.040375,4.907036,5.310905,4.931322,4.739653,4.303882,4.234311,4.085791,4.764507,3.992392,4.206307,4.734847,4.202196,3.810304,3.529719,3.583388,3.775109,3.354786,4.109643,3.698303,3.183102,3.808013,3.7982,2.685126,3.580429,2.644847,2.837772,3.734592,3.432854,3.18381,2.666535,3.020428,2.891876,1.879848,2.60041,2.255766,1.972679,3.348393,2.735868,2.779942,3.46262,2.729281,2.701223,3.911762,4.776606,4.026971,3.689301,3.385835,3.088565,3.602675,3.224144,2.798751,3.451357,3.79855,4.009851,2.834975,2.879412,2.491853,2.490426,4.719485,4.229532,5.554733,4.348894,4.079497,4.203526,3.447072,4.054792,3.866959,3.663228,3.336419,2.993806,3.202853,3.597369,2.652759,4.236043,3.730347,3.982889,3.64196,2.886827,3.000944,2.448053,2.521228,2.103927,2.023096,2.448193,2.047888,2.180359,2.402568,2.148177,1.378171,1.695571,1.86965,1.559115,1.045821,1.033718,0.906415,0.706438,2.436226,2.271464,1.903894,1.510572,2.050757,2.226629,1.884066,0.008468,1.401111,1.842568,1.521861,1.338303,1.682931,1.616693,2.440283,2.322983,1.813764,1.359095,2.303882,1.763498,2.293738,2.127268,1.676948,2.454159,3.006751,3.084836,4.119417,2.681772,2.054191,2.659614,2.72418,3.579744,3.794198,3.417465,4.407399,4.008855,2.242482,2.104691,2.927292,2.848081,3.864475
56481988,5.958097,5.411374,5.496366,4.763513,5.128583,4.731594,4.542993,4.770183,4.365547,4.384973,4.278502,7.057648,5.578335,5.444996,5.848864,5.469282,5.277613,4.841842,4.772271,4.62375,5.302467,4.530352,4.744267,5.440379,4.907727,4.515836,4.23525,4.121347,4.313068,3.892745,4.647602,4.236262,3.721062,4.345973,4.33616,3.223085,4.118389,3.182806,3.375731,4.440123,4.138386,3.889341,3.372067,3.725959,3.597408,2.58538,3.305943,2.961298,2.67821,4.053925,3.4414,3.485474,4.50986,3.551417,4.621216,4.443863,5.308706,4.559073,4.221403,3.917937,3.620667,4.134777,3.756246,3.330853,3.983459,4.330651,4.541953,3.367076,3.411514,3.023954,3.022528,5.206189,4.729018,6.041437,4.829345,4.559948,4.703013,3.979174,4.586893,4.366446,4.162714,3.86852,3.525908,3.70234,4.096856,3.13321,4.716496,4.210799,4.463342,4.179919,3.424787,3.538903,2.986012,3.059187,2.641886,2.561056,2.986152,2.585847,2.712461,3.108099,2.844496,2.083703,2.401103,3.390305,2.264646,1.871631,2.953711,2.439912,2.626431,2.968328,2.803566,2.351271,1.585589,1.752676,0.981196,0.643522,1.854702,0.817456,0.583208,1.325602,1.928323,1.390308,2.414648,4.128643,4.242975,3.733756,3.279088,4.223874,3.567006,4.100558,3.930775,2.63526,1.268884,1.508554,1.014455,1.95685,0.360661,1.776562,1.2292,2.28109,1.39722,1.553191,1.827954,2.115443,2.622087,2.200803,2.843531,2.883391,3.526632,3.739464
